—ß∆⁄,—ß∫≈,µÿµ„,»’∆⁄, ±º‰,Ω∂Ó
2,54,Àﬁ…·,426,212417,0.14
2,54, ≥Ã√,521,212750,3.6
2,54,Àﬁ…·,606,212757,0.1
2,54,Àﬁ…·,606,212841,0.1
2,54,≥¨ –,618,212847,23.5
2,54,Àﬁ…·,616,212847,1.1
2,54,Àﬁ…·,606,212927,0.1
2,54,Àﬁ…·,224,213140,1
2,54, ≥Ã√,503,213153,2.6
2,54,Àﬁ…·,606,213245,0.7
2,54,Àﬁ…·,326,213321,0.1
2,54,Àﬁ…·,326,213354,0.1
2,54,Àﬁ…·,630,213523,0.6
2,54, ≥Ã√,624,213658,3.5
2,54, ≥Ã√,529,213850,4
2,54,Àﬁ…·,507,213855,1.5
2,54,Àﬁ…·,228,213953,0.08
2,54, ≥Ã√,417,214059,2.7
2,54,Àﬁ…·,329,214227,0.9
2,54,Àﬁ…·,510,214306,0.14
2,54,Àﬁ…·,331,214431,1
2,54,Àﬁ…·,326,214929,1.3
2,54,Àﬁ…·,626,214932,0.9
2,54,Àﬁ…·,324,215011,1.1
2,54,Àﬁ…·,624,215151,1
2,54,Àﬁ…·,610,215352,1.4
2,54,Àﬁ…·,227,215747,0.08
2,54,Àﬁ…·,302,220003,1.2
2,54,Àﬁ…·,304,220041,1.2
2,54,Àﬁ…·,328,220051,1.3
2,54, ≥Ã√,613,220051,3.5
2,54,Àﬁ…·,418,220125,0.1
2,54, ≥Ã√,504,220153,1.6
2,54,≥¨ –,422,220200,26.9
2,54,Àﬁ…·,622,220256,1.1
2,54,Àﬁ…·,529,220424,1.9
2,54,Àﬁ…·,226,220425,0.17
2,54,Àﬁ…·,323,220455,0.08
2,54,Àﬁ…·,516,220509,0.1
2,54,Àﬁ…·,311,220520,0.08
2,54,Àﬁ…·,422,220549,0.1
2,54,Àﬁ…·,302,220607,0.07
2,54,Àﬁ…·,421,220631,0.07
2,54,Àﬁ…·,302,220745,0.12
2,54,Àﬁ…·,418,220804,0.1
2,54,Àﬁ…·,302,220849,1.2
2,54,Àﬁ…·,620,220854,0.01
2,54,Àﬁ…·,516,220916,1.3
2,54,Àﬁ…·,620,220945,0.04
2,54,Àﬁ…·,519,221119,0.01
2,54,Àﬁ…·,509,221428,1.1
2,54,Àﬁ…·,418,221433,1
2,54,Àﬁ…·,224,221520,0.17
2,54,Àﬁ…·,331,221719,0.13
2,54,Àﬁ…·,408,221845,0.08
2,54,Àﬁ…·,331,221906,0.01
2,54,Àﬁ…·,529,222016,0.1
2,54,Àﬁ…·,604,222028,0.8
2,54,Àﬁ…·,504,222048,1
2,54,Àﬁ…·,411,222421,0.16
2,54,Àﬁ…·,320,222837,0.08
2,54,Àﬁ…·,513,222943,1
2,54,Àﬁ…·,321,223015,0.07
2,54,Àﬁ…·,402,223149,0.8
2,54,Àﬁ…·,508,223204,1.2
2,54,Àﬁ…·,423,223223,0.16
2,54,Àﬁ…·,417,223442,0.16
2,54,Àﬁ…·,621,223523,0.4
2,54,Àﬁ…·,325,223548,0.09
2,54,Àﬁ…·,617,223752,0.4
2,54,Àﬁ…·,303,224044,0.09
2,54,Àﬁ…·,525,224137,1
2,54,Àﬁ…·,407,224227,0.08
2,54,Àﬁ…·,422,224229,1.1
2,54,Àﬁ…·,328,224434,0.08
2,54,Àﬁ…·,420,224608,0.9
2,54,Àﬁ…·,312,224724,0.09
2,54,Àﬁ…·,225,224727,0.02
2,54,Àﬁ…·,420,224801,0.1
2,54,Àﬁ…·,508,224816,1.2
2,54,Àﬁ…·,523,224859,1.4
2,54,Àﬁ…·,424,224916,1.7
2,54,Àﬁ…·,414,225013,1
2,54,Àﬁ…·,324,225255,0.08
2,54,Àﬁ…·,703,225553,0.9
2,54,Àﬁ…·,507,225627,0.15
2,54,Àﬁ…·,415,225739,0.15
2,54,Àﬁ…·,618,225741,0.1
2,54,Àﬁ…·,618,225820,0.1
2,54,Àﬁ…·,410,225823,0.15
2,54,Àﬁ…·,618,225919,0.8
2,54,Àﬁ…·,627,230038,0.4
2,54,Àﬁ…·,412,230118,0.16
2,54,Àﬁ…·,526,230140,0.4
2,54,Àﬁ…·,402,230240,0.01
2,54,Àﬁ…·,313,230553,0.08
2,54,Àﬁ…·,417,230640,0.4
2,54,Àﬁ…·,601,231030,0.14
2,54,Àﬁ…·,319,231104,0.08
2,54,Àﬁ…·,304,231216,0.17
2,54,Àﬁ…·,625,231510,0.4
2,54,Àﬁ…·,508,231649,0.15
2,54,Àﬁ…·,503,231938,0.01
2,54,Àﬁ…·,613,231938,0.8
2,54,Àﬁ…·,416,232029,1.3
2,54,Àﬁ…·,305,232117,0.08
2,54,Àﬁ…·,415,232125,0.4
2,54,Àﬁ…·,425,232228,0.13
2,54,Àﬁ…·,420,232312,0.16
2,54,Àﬁ…·,501,232351,0.01
2,54,Àﬁ…·,501,232437,0.12
2,54,Àﬁ…·,514,232526,0.1
2,54,Àﬁ…·,503,232810,0.14
2,54,Àﬁ…·,705,232924,0.9
2,54,Àﬁ…·,514,233126,0.1
2,54,Àﬁ…·,514,233149,0.4
2,54,Àﬁ…·,522,234014,0.4
2,54,Àﬁ…·,317,234211,0.08
2,54,Àﬁ…·,413,234600,0.12
2,54,Àﬁ…·,605,235144,0.4
2,54,Àﬁ…·,428,235424,0.9
3,54,Àﬁ…·,1122,30,0.6
3,54,Àﬁ…·,104,104,0.01
3,54,Àﬁ…·,1219,544,0.01
3,54,Àﬁ…·,1217,1438,0.01
3,54,Àﬁ…·,1225,1731,0.01
3,54,Àﬁ…·,1219,1810,0.01
3,54,Àﬁ…·,1219,1811,0.12
3,54,Àﬁ…·,1207,2458,0.8
3,54,Àﬁ…·,1229,3005,0.11
3,54,Àﬁ…·,1221,3553,0.1
3,54,Àﬁ…·,1221,3649,0.1
3,54,Àﬁ…·,1221,3708,0.7
3,54,Àﬁ…·,1224,3728,0.01
3,54,Àﬁ…·,105,3741,0.01
3,54,Àﬁ…·,1221,4523,0.1
3,54,Àﬁ…·,101,4647,0.01
3,54,Àﬁ…·,1221,4728,0.01
3,54,Àﬁ…·,1008,5035,1.1
3,54,Àﬁ…·,1109,5521,0.11
3,54,Àﬁ…·,101,5656,0.01
3,54,Àﬁ…·,1123,11622,0.1
3,54,Àﬁ…·,1229,12216,3.6
3,54,Àﬁ…·,1027,14601,0.01
3,54,Àﬁ…·,1222,22537,0.01
3,54, ≥Ã√,1010,71150,1.6
3,54, ≥Ã√,1014,71227,3
3,54, ≥Ã√,1104,71247,3
3,54,Àﬁ…·,1021,72011,0.01
3,54, ≥Ã√,1105,72232,3
3,54, ≥Ã√,1022,72238,1.6
3,54, ≥Ã√,902,72341,2.5
3,54, ≥Ã√,1022,72416,0.2
3,54, ≥Ã√,1105,72433,1
3,54, ≥Ã√,1015,72529,3.5
3,54, ≥Ã√,903,72734,3
3,54, ≥Ã√,1028,72835,3
3,54, ≥Ã√,1118,74111,3
3,54, ≥Ã√,1101,74135,3
3,54,Àﬁ…·,1125,74516,0.09
3,54,Àﬁ…·,1125,74735,0.13
3,54, ≥Ã√,1107,74830,5
3,54, ≥Ã√,925,74954,1.6
3,54, ≥Ã√,1114,75408,1.63
3,54,Àﬁ…·,904,75620,0.8
3,54,Àﬁ…·,904,75712,0.11
3,54,ΩÃ “,1023,75719,0.01
3,54, ≥Ã√,924,75826,3
3,54, ≥Ã√,917,75844,3
3,54, ≥Ã√,913,80104,3
3,54, ≥Ã√,904,80109,3
3,54, ≥Ã√,916,80125,1.6
3,54, ≥Ã√,930,80220,3
3,54,ΩÃ “,1016,80222,0.01
3,54, ≥Ã√,911,80310,3
3,54,ΩªÕ®,1114,80434,4
3,54, ≥Ã√,912,80614,3
3,54, ≥Ã√,1126,80621,3
3,54,ΩÃ “,1028,80627,0.02
3,54, ≥Ã√,1009,80707,1.6
3,54, ≥Ã√,909,80716,3
3,54,ΩÃ “,1015,80807,0.01
3,54, ≥Ã√,1210,81032,3
3,54, ≥Ã√,1126,81045,0.8
3,54, ≥Ã√,1202,81149,3
3,54, ≥Ã√,1024,81204,1.6
3,54, ≥Ã√,1203,81335,3
3,54, ≥Ã√,905,81419,5.5
3,54,ΩÃ “,1212,81541,0.01
3,54,ΩÃ “,1204,81602,0.01
3,54,ΩÃ “,1121,81634,0.01
3,54,ΩÃ “,1226,81904,0.01
3,54,ΩÃ “,902,82010,0.01
3,54, ≥Ã√,904,82119,5.5
3,54,ΩÃ “,1216,82146,0.01
3,54, ≥Ã√,1112,82148,3
3,54, ≥Ã√,1212,82248,3.83
3,54, ≥Ã√,1019,82331,0.8
3,54, ≥Ã√,1224,82336,3.5
3,54, ≥Ã√,1205,82400,7.1
3,54,ΩÃ “,1210,82422,0.01
3,54, ≥Ã√,1112,82445,0.8
3,54,Àﬁ…·,115,82548,0.01
3,54, ≥Ã√,1209,82613,6.2
3,54, ≥Ã√,1213,82746,2.46
3,54, ≥Ã√,1220,82807,1.83
3,54, ≥Ã√,1217,82825,2.63
3,54, ≥Ã√,1127,82845,1.63
3,54,ΩªÕ®,1019,82918,4
3,54, ≥Ã√,1206,83042,1.63
3,54, ≥Ã√,1017,83455,3
3,54, ≥Ã√,1017,84111,1
3,54,Àﬁ…·,1231,84410,0.01
3,54, ≥Ã√,107,84526,2.6
3,54, ≥Ã√,915,84550,1.6
3,54,ΩÃ “,1107,84812,0.02
3,54, ≥Ã√,1219,85258,4.5
3,54,ΩÃ “,1230,85300,0.01
3,54, ≥Ã√,1230,85308,3.43
3,54,Àﬁ…·,1114,90107,3.6
3,54,≥¨ –,909,90111,8.3
3,54,ΩÃ “,1226,90136,0.01
3,54,Àﬁ…·,110,90151,0.01
3,54,ΩÃ “,1205,90305,0.01
3,54,Àﬁ…·,1115,90442,0.01
3,54,Àﬁ…·,1214,90457,0.01
3,54,ΩÃ “,1217,90508,0.01
3,54,Àﬁ…·,1103,90544,0.14
3,54,Àﬁ…·,110,90548,0.01
3,54,ΩÃ “,1018,90551,0.02
3,54,Àﬁ…·,110,90555,0.01
3,54,ΩÃ “,925,90706,0.01
3,54,ΩÃ “,1016,90733,0.01
3,54,Àﬁ…·,1115,90803,0.01
3,54,Àﬁ…·,104,92000,0.01
3,54, ≥Ã√,1103,92559,2.5
3,54,Àﬁ…·,1231,93331,0.01
3,54,ΩÃ “,1224,94018,0.01
3,54,Àﬁ…·,1219,94213,0.01
3,54,≥¨ –,1012,94304,3.9
3,54,ΩÃ “,1203,95158,0.01
3,54,ΩÃ “,1224,95224,0.01
3,54,ΩÃ “,1226,95331,0.01
3,54,ΩÃ “,926,95355,0.02
3,54,ΩÃ “,1210,95444,0.01
3,54, ≥Ã√,1122,95649,7.5
3,54,ΩÃ “,1217,95726,0.01
3,54,ΩÃ “,1216,95814,0.01
3,54,ΩÃ “,1204,95847,0.01
3,54,ΩÃ “,1025,95858,0.01
3,54,ΩÃ “,1125,100126,0.01
3,54,Àﬁ…·,1113,100405,0.1
3,54,ΩÃ “,924,100418,0.01
3,54,Àﬁ…·,1113,100424,0.15
3,54,Àﬁ…·,1113,100426,0.8
3,54,Àﬁ…·,1108,100459,0.1
3,54,ΩÃ “,1021,100520,0.01
3,54,ΩÃ “,1211,100613,0.01
3,54, ≥Ã√,1211,100617,3.2
3,54,ΩÃ “,1021,100623,0.01
3,54,ΩÃ “,1113,100708,0.01
3,54,ΩÃ “,1129,101001,0.01
3,54,ΩÃ “,1008,101100,0.01
3,54,ΩªÕ®,104,101108,4
3,54,ΩÃ “,1223,101118,0.01
3,54,ΩÃ “,923,101231,0.01
3,54, ≥Ã√,1231,101328,4
3,54,ΩªÕ®,1220,101328,4
3,54,Àﬁ…·,1027,101344,0.1
3,54,Àﬁ…·,1116,101525,0.12
3,54,Àﬁ…·,1108,101657,1.5
3,54, ≥Ã√,1102,101739,3
3,54,≥¨ –,1225,101816,4
3,54,ΩªÕ®,1102,102219,4
3,54, ≥Ã√,901,102229,1.8
3,54,Àﬁ…·,1027,102313,1
3,54,ΩªÕ®,901,102320,4
3,54,Àﬁ…·,102,102416,0.01
3,54,Àﬁ…·,102,102516,0.01
3,54,ΩÃ “,1212,103120,0.01
3,54,≥¨ –,913,103229,6.3
3,54,≥¨ –,1225,103934,30
3,54,≥¨ –,1225,103939,26.7
3,54,ΩªÕ®,919,104056,4
3,54,ΩÃ “,1215,104132,0.01
3,54, ≥Ã√,906,104220,6
3,54, ≥Ã√,1225,104338,12.45
3,54, ≥Ã√,1021,104420,6
3,54, ≥Ã√,1021,104504,1
3,54, ≥Ã√,115,104736,10
3,54,Àﬁ…·,1029,105008,0.1
3,54, ≥Ã√,115,105127,10.7
3,54,Àﬁ…·,1213,105141,0.01
3,54,ΩÃ “,1226,105209,0.01
3,54,ΩÃ “,1217,105217,0.01
3,54, ≥Ã√,912,105346,2.53
3,54,Àﬁ…·,1124,105355,0.7
3,54,Àﬁ…·,1229,105357,0.01
3,54,ΩÃ “,1218,105502,0.01
3,54,ΩÃ “,1121,105534,0.01
3,54,ΩÃ “,1204,105543,0.01
3,54, ≥Ã√,912,105544,4.3
3,54, ≥Ã√,109,105717,5.5
3,54, ≥Ã√,1216,105731,5.5
3,54, ≥Ã√,1118,105822,1
3,54, ≥Ã√,1118,105846,8.6
3,54, ≥Ã√,1101,105948,1
3,54, ≥Ã√,1101,105955,1
3,54, ≥Ã√,1129,110033,5.5
3,54, ≥Ã√,1101,110050,6.6
3,54, ≥Ã√,115,110055,0.8
3,54, ≥Ã√,1028,110120,5
3,54, ≥Ã√,1214,110222,12.6
3,54, ≥Ã√,1028,110245,3
3,54, ≥Ã√,1216,110332,4
3,54, ≥Ã√,108,110352,4.4
3,54, ≥Ã√,107,110430,0.5
3,54, ≥Ã√,111,110554,7
3,54, ≥Ã√,102,110739,7
3,54, ≥Ã√,1024,110748,4.2
3,54, ≥Ã√,1129,110759,8.6
3,54, ≥Ã√,1129,110811,3.5
3,54, ≥Ã√,108,110828,5
3,54, ≥Ã√,102,110844,6
3,54,Àﬁ…·,907,110849,1
3,54, ≥Ã√,1029,110930,10
3,54,ΩÃ “,1010,110935,0.01
3,54, ≥Ã√,1010,111047,3
3,54, ≥Ã√,1010,111102,6.6
3,54, ≥Ã√,114,111115,7
3,54, ≥Ã√,109,111128,1.2
3,54, ≥Ã√,1104,111205,6.6
3,54, ≥Ã√,1202,111217,2.5
3,54, ≥Ã√,1202,111240,6.6
3,54, ≥Ã√,1229,111302,4
3,54, ≥Ã√,1207,111554,10
3,54, ≥Ã√,1229,111615,5
3,54,Àﬁ…·,113,111725,0.02
3,54, ≥Ã√,1031,112227,8.1
3,54, ≥Ã√,1025,112251,3
3,54, ≥Ã√,1105,112415,1
3,54, ≥Ã√,1105,112444,6.6
3,54, ≥Ã√,1108,112511,8.1
3,54, ≥Ã√,1025,112528,1
3,54, ≥Ã√,1124,112633,8.1
3,54, ≥Ã√,908,112858,10
3,54, ≥Ã√,1107,113015,2
3,54,Àﬁ…·,108,113148,0.01
3,54, ≥Ã√,1109,113151,1.5
3,54, ≥Ã√,907,113216,6
3,54, ≥Ã√,1109,113236,6.6
3,54, ≥Ã√,908,113238,1.5
3,54, ≥Ã√,1116,113241,12.6
3,54, ≥Ã√,112,113313,7
3,54, ≥Ã√,1118,113337,0.8
3,54, ≥Ã√,1112,113350,10.6
3,54,Àﬁ…·,107,113359,0.01
3,54, ≥Ã√,1020,113405,60
3,54, ≥Ã√,907,113407,3
3,54, ≥Ã√,907,113412,0.5
3,54, ≥Ã√,1227,113511,8.1
3,54, ≥Ã√,1228,113555,4
3,54, ≥Ã√,1025,113654,0.6
3,54,ΩÃ “,1218,113822,0.01
3,54, ≥Ã√,1228,113835,5
3,54,Àﬁ…·,1222,113943,0.01
3,54, ≥Ã√,1228,114052,0.6
3,54, ≥Ã√,1116,114109,3
3,54, ≥Ã√,914,114119,6.4
3,54, ≥Ã√,923,114126,6
3,54, ≥Ã√,923,114204,3.5
3,54, ≥Ã√,1206,114220,5.5
3,54, ≥Ã√,1226,114247,10
3,54, ≥Ã√,107,114301,2.5
3,54, ≥Ã√,1230,114413,10.6
3,54,ΩÃ “,925,114428,0.01
3,54, ≥Ã√,1120,114557,1
3,54, ≥Ã√,1009,114600,6.6
3,54, ≥Ã√,1106,114604,1
3,54, ≥Ã√,918,114622,6.1
3,54, ≥Ã√,1106,114629,6.6
3,54, ≥Ã√,1211,114642,10.6
3,54, ≥Ã√,1224,114656,10
3,54, ≥Ã√,1120,114702,6.6
3,54, ≥Ã√,1210,114705,8
3,54, ≥Ã√,1205,114736,10.6
3,54, ≥Ã√,1210,114739,4
3,54, ≥Ã√,924,114741,1.5
3,54, ≥Ã√,922,114742,1.5
3,54, ≥Ã√,1215,114744,5.06
3,54, ≥Ã√,1212,114753,1
3,54, ≥Ã√,922,114808,6.6
3,54, ≥Ã√,1111,114810,1
3,54, ≥Ã√,1215,114814,4.6
3,54, ≥Ã√,1014,114817,8.6
3,54, ≥Ã√,924,114819,4.6
3,54, ≥Ã√,1111,114827,6.6
3,54, ≥Ã√,1127,114831,8.1
3,54, ≥Ã√,1212,114834,4.6
3,54, ≥Ã√,1209,114847,12.1
3,54, ≥Ã√,916,114855,6.6
3,54, ≥Ã√,1217,114905,10.1
3,54, ≥Ã√,1224,114905,2
3,54, ≥Ã√,1023,114914,1
3,54, ≥Ã√,1203,114923,8
3,54, ≥Ã√,1125,114927,8.1
3,54, ≥Ã√,1223,114928,7.81
3,54, ≥Ã√,913,114932,3
3,54, ≥Ã√,910,114933,6.1
3,54, ≥Ã√,1223,114936,0.3
3,54, ≥Ã√,902,114938,1.3
3,54, ≥Ã√,106,114942,10
3,54, ≥Ã√,1223,114943,1
3,54, ≥Ã√,1126,114950,1
3,54, ≥Ã√,925,114958,8.1
3,54, ≥Ã√,1022,115003,1
3,54, ≥Ã√,917,115015,1
3,54, ≥Ã√,902,115019,4.6
3,54,Àﬁ…·,1202,115020,0.05
3,54,Àﬁ…·,1028,115036,0.01
3,54, ≥Ã√,911,115041,5
3,54, ≥Ã√,1113,115053,1.3
3,54, ≥Ã√,1203,115104,4
3,54, ≥Ã√,1113,115105,8.6
3,54, ≥Ã√,1126,115123,6.6
3,54, ≥Ã√,917,115212,4.6
3,54, ≥Ã√,1015,115216,8.1
3,54, ≥Ã√,905,115234,5.5
3,54, ≥Ã√,1119,115248,1
3,54, ≥Ã√,1022,115305,4.6
3,54, ≥Ã√,903,115306,6
3,54,Àﬁ…·,1021,115317,0.01
3,54, ≥Ã√,1119,115348,8.6
3,54,Àﬁ…·,1207,115435,0.01
3,54, ≥Ã√,1121,115525,2
3,54, ≥Ã√,1121,115611,8.6
3,54, ≥Ã√,1026,115613,8.1
3,54, ≥Ã√,1204,115630,10
3,54, ≥Ã√,1008,115640,1
3,54,Àﬁ…·,1028,115758,0.11
3,54,ΩÃ “,1230,115802,0.01
3,54, ≥Ã√,1008,115805,4.6
3,54,ΩªÕ®,115,115824,1
3,54, ≥Ã√,1018,115911,1
3,54, ≥Ã√,1018,115917,6.6
3,54, ≥Ã√,1016,120005,4.2
3,54, ≥Ã√,1221,120025,10.6
3,54,Àﬁ…·,1202,120154,0.01
3,54, ≥Ã√,103,120447,4.4
3,54, ≥Ã√,926,120614,6
3,54,Àﬁ…·,1227,120717,0.01
3,54, ≥Ã√,1201,120825,10.6
3,54, ≥Ã√,926,120918,1.5
3,54, ≥Ã√,926,121019,6.4
3,54,ΩÃ “,1108,121151,0.01
3,54,≥¨ –,1017,121221,2.9
3,54, ≥Ã√,1130,121354,12.6
3,54,Àﬁ…·,1031,121810,0.12
3,54,Àﬁ…·,1105,121856,0.12
3,54,≥¨ –,112,121911,1.6
3,54,Àﬁ…·,1126,122328,0.01
3,54,≥¨ –,1230,122333,18.1
3,54,Àﬁ…·,1222,122438,0.01
3,54,Àﬁ…·,1113,122534,3.6
3,54, ≥Ã√,1014,122549,1
3,54, ≥Ã√,905,122618,1.8
3,54,Àﬁ…·,1113,122720,3.6
3,54,≥¨ –,103,122750,13.7
3,54, ≥Ã√,903,122752,9.1
3,54,≥¨ –,908,122915,4.5
3,54, ≥Ã√,1223,122959,2.5
3,54, ≥Ã√,1228,123030,6
3,54, ≥Ã√,1231,123207,53
3,54,Àﬁ…·,1129,123235,0.01
3,54,≥¨ –,1203,123353,4.3
3,54, ≥Ã√,1123,123412,12.6
3,54,Àﬁ…·,1230,123455,0.01
3,54,≥¨ –,916,123544,3
3,54,ΩÃ “,1211,123604,0.03
3,54,Àﬁ…·,113,123813,0.01
3,54,Àﬁ…·,910,123956,0.12
3,54,≥¨ –,1205,124047,3.5
3,54,≥¨ –,1205,124134,20
3,54,Àﬁ…·,1119,124240,0.01
3,54, ≥Ã√,112,124310,2.5
3,54,Àﬁ…·,1119,124542,0.01
3,54,ΩªÕ®,927,124549,4
3,54,≥¨ –,106,124625,4
3,54,Œƒ”°,1111,124638,3.6
3,54,Àﬁ…·,1212,124725,0.01
3,54,Àﬁ…·,103,124844,0.01
3,54, ≥Ã√,1212,124853,2
3,54,Œƒ”°,1223,125109,0.75
3,54, ≥Ã√,1023,125110,27.6
3,54, ≥Ã√,929,125113,4
3,54,Àﬁ…·,103,125152,0.01
3,54,Àﬁ…·,1223,125316,0.01
3,54,Àﬁ…·,906,125438,0.5
3,54,Àﬁ…·,1221,125712,0.01
3,54,ΩÃ “,1109,130316,0.02
3,54,Àﬁ…·,1203,130605,0.01
3,54,Àﬁ…·,1215,130744,0.01
3,54,Àﬁ…·,1215,130753,0.01
3,54,Àﬁ…·,1209,130833,0.01
3,54,Àﬁ…·,1215,130845,0.01
3,54,Àﬁ…·,1215,130847,0.01
3,54,Àﬁ…·,102,130854,0.01
3,54,ΩªÕ®,925,131018,1
3,54,≥¨ –,909,131124,2.3
3,54,Àﬁ…·,916,131156,0.13
3,54,Àﬁ…·,1104,131218,0.15
3,54,Àﬁ…·,1027,131500,0.01
3,54,Àﬁ…·,1231,132059,0.01
3,54,Àﬁ…·,1206,132408,0.01
3,54,ΩªÕ®,925,133748,1
3,54,Àﬁ…·,105,133913,0.01
3,54,Àﬁ…·,1201,134301,0.01
3,54,Àﬁ…·,1216,134326,0.01
3,54,ΩªÕ®,925,134339,1
3,54,ΩªÕ®,1218,134629,1
3,54,Àﬁ…·,105,134743,0.24
3,54,Àﬁ…·,1231,135640,0.01
3,54,Àﬁ…·,1229,135916,0.01
3,54,Àﬁ…·,1218,140309,0.01
3,54,Àﬁ…·,1026,140755,0.01
3,54,Àﬁ…·,1130,141050,0.01
3,54,Àﬁ…·,1201,141642,0.01
3,54,ΩÃ “,1203,141727,0.01
3,54,ΩÃ “,1107,141754,0.01
3,54,Àﬁ…·,1229,141805,0.01
3,54,ΩÃ “,1211,141952,0.05
3,54, ≥Ã√,1010,142024,2.9
3,54,ΩÃ “,924,142210,0.01
3,54,ΩÃ “,1119,142406,0.01
3,54,ΩÃ “,1022,142424,0.01
3,54,Àﬁ…·,1231,142942,0.01
3,54,Àﬁ…·,902,143312,0.11
3,54,Àﬁ…·,112,143315,0.01
3,54,ΩªÕ®,1117,144517,1
3,54,Àﬁ…·,108,144711,0.01
3,54,Àﬁ…·,1009,144758,0.1
3,54,ΩÃ “,1211,144911,0.01
3,54,ΩÃ “,1226,144923,0.01
3,54,Àﬁ…·,1009,145120,0.4
3,54, ≥Ã√,1226,145144,4.9
3,54,ΩÃ “,1222,150250,0.06
3,54,Àﬁ…·,1207,150316,0.01
3,54,ΩªÕ®,1120,150441,1
3,54,ΩÃ “,1126,150456,0.01
3,54,ΩÃ “,1105,150500,0.01
3,54,ΩÃ “,1107,150513,0.01
3,54,≥¨ –,1016,150529,3.9
3,54,Àﬁ…·,922,150742,0.9
3,54,Àﬁ…·,106,150749,0.01
3,54,≥¨ –,918,150800,2.5
3,54,ΩÃ “,1029,151029,0.01
3,54,Œƒ”°,1225,151034,1.65
3,54,≥¨ –,1122,151155,8
3,54,ΩÃ “,1121,151231,0.01
3,54,ΩÃ “,1225,151628,0.01
3,54,Àﬁ…·,1110,152659,0.17
3,54, ≥Ã√,101,152826,6.5
3,54, ≥Ã√,101,153246,4
3,54,Àﬁ…·,1115,153254,0.8
3,54,ΩÃ “,1123,153803,0.05
3,54,Àﬁ…·,105,154415,0.01
3,54,Àﬁ…·,920,154818,0.01
3,54,Àﬁ…·,101,155106,0.01
3,54,Àﬁ…·,111,155119,0.01
3,54,ΩÃ “,1203,155339,0.01
3,54,ΩÃ “,1120,155752,0.01
3,54,ΩÃ “,1123,160504,0.01
3,54,ΩÃ “,1029,160521,0.01
3,54,ΩÃ “,1023,160530,0.01
3,54,Àﬁ…·,103,160538,0.01
3,54,ΩÃ “,1126,160721,0.01
3,54, ≥Ã√,113,161002,3.5
3,54, ≥Ã√,912,161047,11
3,54, ≥Ã√,113,161154,5
3,54,ΩªÕ®,1103,161251,4
3,54,≥¨ –,1107,161850,10
3,54,Àﬁ…·,1213,161955,1.1
3,54,ΩÃ “,1110,162107,0.01
3,54,Àﬁ…·,1205,163032,0.01
3,54,Àﬁ…·,1231,163257,0.01
3,54, ≥Ã√,1228,163310,4.5
3,54,Àﬁ…·,1130,163436,0.01
3,54, ≥Ã√,1228,163454,1
3,54,Àﬁ…·,1202,163604,0.1
3,54,Àﬁ…·,1202,163624,0.1
3,54,Àﬁ…·,1202,163703,0.1
3,54,Àﬁ…·,1202,163747,0.1
3,54,Àﬁ…·,1202,163800,1.7
3,54,Àﬁ…·,1208,164030,0.01
3,54, ≥Ã√,1121,164043,2
3,54,ΩÃ “,1123,164223,0.01
3,54,Àﬁ…·,1121,164408,0.12
3,54,Àﬁ…·,1202,164531,0.1
3,54,Àﬁ…·,1202,164610,0.1
3,54, ≥Ã√,1029,165436,3
3,54,Àﬁ…·,1205,165547,0.01
3,54,ΩªÕ®,1114,165851,4
3,54,≥¨ –,1217,170012,6
3,54,≥¨ –,1106,170019,1.1
3,54,≥¨ –,1029,170150,4
3,54, ≥Ã√,1109,170247,3
3,54, ≥Ã√,1227,170315,3
3,54,Àﬁ…·,1219,170316,0.01
3,54,ΩªÕ®,919,170515,4
3,54, ≥Ã√,917,170516,1.03
3,54,ΩªÕ®,1108,170618,1
3,54,≥¨ –,1224,171112,6
3,54,Àﬁ…·,102,171156,0.01
3,54, ≥Ã√,1227,171230,5
3,54,Àﬁ…·,102,171339,1.3
3,54,≥¨ –,1122,171437,1.3
3,54, ≥Ã√,910,171500,3
3,54,≥¨ –,1217,171501,1.6
3,54,≥¨ –,1111,171700,1.1
3,54,Àﬁ…·,929,171907,0.16
3,54,≥¨ –,1126,171933,6
3,54,≥¨ –,905,172132,30
3,54,≥¨ –,905,172139,17.6
3,54,ΩªÕ®,1220,172140,4
3,54,ΩÃ “,1214,172203,0.01
3,54, ≥Ã√,904,172300,6.6
3,54,ΩÃ “,1214,172310,0.01
3,54, ≥Ã√,1010,172354,3
3,54,ΩÃ “,1111,172409,0.01
3,54, ≥Ã√,1226,172419,6
3,54,ΩÃ “,1224,172454,0.06
3,54, ≥Ã√,111,172645,7
3,54,≥¨ –,917,172659,6.3
3,54,≥¨ –,1210,172733,5.5
3,54,Àﬁ…·,1017,172822,0.01
3,54,≥¨ –,1119,172836,4
3,54, ≥Ã√,1226,172957,3.6
3,54, ≥Ã√,1103,172959,3.97
3,54, ≥Ã√,1103,173010,1
3,54, ≥Ã√,914,173153,3
3,54,ΩÃ “,1226,173253,0.06
3,54,Àﬁ…·,1213,173314,0.01
3,54, ≥Ã√,1024,173452,2
3,54, ≥Ã√,1208,173500,12.6
3,54,ΩÃ “,1211,173501,0.05
3,54,≥¨ –,1217,173647,7.6
3,54, ≥Ã√,1212,173840,10.6
3,54,Àﬁ…·,1012,173845,0.01
3,54,Àﬁ…·,926,174014,0.01
